Speed,MovFlag,Peakrangenorm,Species,ID,Chan,Session,DrugFlag
40.45413674,mov,0.635297568,F,ANI,subCL,ANI_BlockA-69,A
25.64259055,mov,0.490481625,F,ANI,subCL,ANI_BlockA-69,A
24.63969028,mov,0.461066735,F,ANI,subCL,ANI_BlockA-69,A
20.3258968,mov,0.498162783,F,ANI,subCL,ANI_BlockA-69,A
0.853238612,imm,0.248579955,F,ANI,subCL,ANI_BlockA-69,A
0.27782923,imm,0.406925808,F,ANI,subCL,ANI_BlockA-69,A
36.87631929,mov,0.45174847,F,ANI,subCL,ANI_BlockA-69,A
21.40119683,mov,0.506577522,F,ANI,subCL,ANI_BlockA-69,A
15.46390542,btwn,0.250282354,F,ANI,subCL,ANI_BlockA-69,A
8.320365452,btwn,0.531142964,F,ANI,subCL,ANI_BlockA-69,A
5.612589652,btwn,0.395151948,F,ANI,subCL,ANI_BlockA-69,A
43.07701906,mov,0.485947872,F,ANI,subCL,ANI_BlockA-69,A
4.519075799,imm,0.375877596,F,ANI,subCL,ANI_BlockA-69,A
24.94657131,mov,0.476293347,F,ANI,subCL,ANI_BlockA-69,A
26.96631729,mov,0.47177359,F,ANI,subCL,ANI_BlockA-69,A
13.41473916,btwn,0.42509152,F,ANI,subCL,ANI_BlockA-69,A
19.69784171,btwn,0.432884757,F,ANI,subCL,ANI_BlockA-69,A
32.61617086,mov,0.472971982,F,ANI,subCL,ANI_BlockA-69,A
10.87033887,btwn,0.547268369,F,ANI,subCL,ANI_BlockA-69,A
3.555289045,imm,0.332939927,F,ANI,subCL,ANI_BlockA-69,A
1.975619365,imm,0.286816138,F,ANI,subCL,ANI_BlockA-69,A
2.811360119,imm,0.404985401,F,ANI,subCL,ANI_BlockA-69,A
3.720620518,imm,0.650024639,F,ANI,subCL,ANI_BlockA-69,A
3.328444239,imm,0.484402491,F,ANI,subCL,ANI_BlockA-69,A
2.931479212,imm,0.570008822,F,ANI,subCL,ANI_BlockA-69,A
3.31317115,imm,0.179676087,F,ANI,subCL,ANI_BlockA-69,A
6.098668557,btwn,0.190438007,F,ANI,subCL,ANI_BlockA-69,A
20.54639684,mov,0.497085145,F,ANI,subCL,ANI_BlockA-69,A
26.79696348,mov,0.456424601,F,ANI,subCL,ANI_BlockA-69,A
30.81437668,mov,0.572255895,F,ANI,subCL,ANI_BlockA-69,A
4.574238066,imm,0.20495081,F,ANI,subCL,ANI_BlockA-69,A
12.96429234,btwn,0.36038501,F,ANI,subCL,ANI_BlockA-69,A
28.12964948,mov,0.486192646,F,ANI,subCL,ANI_BlockA-69,A
28.27418314,mov,0.530152699,F,ANI,subCL,ANI_BlockA-69,A
3.914181383,imm,0.468653373,F,ANI,subCL,ANI_BlockA-69,A
8.021308065,btwn,0.235938631,F,ANI,subCL,ANI_BlockA-69,A
42.93934875,mov,0.52240101,F,ANI,subCL,ANI_BlockA-69,A
18.48585317,btwn,0.424173661,F,ANI,subCL,ANI_BlockA-69,A
1.546351824,imm,0.29901583,F,ANI,subCL,ANI_BlockA-69,A
6.050581276,btwn,0.576876054,F,ANI,subCL,ANI_BlockA-69,A
1.586791387,imm,0.213827028,F,ANI,subCL,ANI_BlockA-69,A
0.395825242,imm,0.51030032,F,ANI,subCL,ANI_BlockA-69,A
2.880617108,imm,0.392940115,F,ANI,subCL,ANI_BlockA-69,A
2.734312577,imm,0.320470785,F,ANI,subCL,ANI_BlockA-69,A
3.665060238,imm,0.386924063,F,ANI,subCL,ANI_BlockA-69,A
19.09630217,btwn,0.532707413,F,ANI,subCL,ANI_BlockA-69,A
34.02896717,mov,0.590169515,F,ANI,subCL,ANI_BlockA-69,A
26.08458119,mov,0.411505537,F,ANI,subCL,ANI_BlockA-69,A
11.0333,btwn,0.343139564,F,ANI,subCL,ANI_BlockA-69,A
9.211407116,btwn,0.369912068,F,ANI,subCL,ANI_BlockA-69,A
2.254656931,imm,0.458377075,F,ANI,subCL,ANI_BlockA-69,A
3.611405924,imm,0.35496236,F,ANI,subCL,ANI_BlockA-69,A
15.70279775,btwn,0.473958266,F,ANI,subCL,ANI_BlockA-69,A
13.330577,btwn,0.413228717,F,ANI,subCL,ANI_BlockA-69,A
20.96593791,mov,0.629083113,F,ANI,subCL,ANI_BlockA-69,A
5.531924333,btwn,0.380298476,F,ANI,subCL,ANI_BlockA-69,A
0.22267634,imm,0.11585545,F,ANI,subCL,ANI_BlockA-69,A
8.314015535,btwn,0.438604806,F,ANI,subCL,ANI_BlockA-69,A
2.778364011,imm,0.344185215,F,ANI,subCL,ANI_BlockA-69,A
4.209726807,imm,0.573091242,F,ANI,subCL,ANI_BlockA-69,A
2.980226167,imm,0.422969278,F,ANI,subCL,ANI_BlockA-69,A
2.196405116,imm,0.395553844,F,ANI,subCL,ANI_BlockA-69,A
3.886183087,imm,0.245651013,F,ANI,subCL,ANI_BlockA-69,A
20.09552841,mov,0.748054003,F,ANI,subCL,ANI_BlockA-69,A
3.522311317,imm,0.204727944,F,ANI,subCL,ANI_BlockA-69,A
1.325813049,imm,0.180969606,F,ANI,subCL,ANI_BlockA-69,A
2.504163344,imm,0.325805489,F,ANI,subCL,ANI_BlockA-69,A
4.376079655,imm,0.4155065,F,ANI,subCL,ANI_BlockA-69,A
2.019762897,imm,0.608421894,F,ANI,subCL,ANI_BlockA-69,A
3.035560356,imm,0.553425114,F,ANI,subCL,ANI_BlockA-69,A
2.523721727,imm,0.184736538,F,ANI,subCL,ANI_BlockA-69,A
2.093659522,imm,0.168818525,F,ANI,subCL,ANI_BlockA-69,A
14.53280953,btwn,0.306820165,F,ANI,subCL,ANI_BlockA-69,A
30.765414,mov,0.40158613,F,ANI,subCL,ANI_BlockA-69,A
32.03321331,mov,0.329126793,F,ANI,subCL,ANI_BlockA-69,A
16.77332985,btwn,0.395442443,F,ANI,subCL,ANI_BlockA-69,A
2.433646764,imm,0.292539984,F,ANI,subCL,ANI_BlockA-69,A
0.307213204,imm,0.414206838,F,ANI,subCL,ANI_BlockA-69,A
36.29565822,mov,0.409260806,F,ANI,subCL,ANI_BlockA-69,A
27.80981249,mov,0.60808019,F,ANI,subCL,ANI_BlockA-69,A
4.854780918,imm,0.400192381,F,ANI,subCL,ANI_BlockA-69,A
29.17365595,mov,0.42047281,F,ANI,subCL,ANI_BlockA-69,A
31.08768943,mov,0.398514748,F,ANI,subCL,ANI_BlockA-69,A
19.73769371,btwn,0.416391323,F,ANI,subCL,ANI_BlockA-69,A
14.04908999,btwn,0.433200642,F,ANI,subCL,ANI_BlockA-69,A
0.747478028,imm,0.348870028,F,ANI,subCL,ANI_BlockA-69,A
4.095934931,imm,0.19259825,F,ANI,subCL,ANI_BlockA-69,A
21.83248137,mov,0.212512214,F,ANI,subCL,ANI_BlockA-69,A
20.13222367,mov,0.598410928,F,ANI,subCL,ANI_BlockA-69,A
11.86915762,btwn,0.628795593,F,ANI,subCL,ANI_BlockA-69,A
2.939053434,imm,0.294578301,F,ANI,subCL,ANI_BlockA-69,A
2.809810224,imm,0.325999833,F,ANI,subCL,ANI_BlockA-69,A
1.349779608,imm,0.214636919,F,ANI,subCL,ANI_BlockA-69,A
2.401540989,imm,0.165449386,F,ANI,subCL,ANI_BlockA-69,A
3.226130903,imm,0.171048744,F,ANI,subCL,ANI_BlockA-69,A
3.00838962,imm,0.526564649,F,ANI,subCL,ANI_BlockA-69,A
3.711711509,imm,0.551449652,F,ANI,subCL,ANI_BlockA-69,A
2.215244368,imm,0.404023557,F,ANI,subCL,ANI_BlockA-69,A
5.161851324,btwn,0.53704363,F,ANI,subCL,ANI_BlockA-69,A
3.218886385,imm,0.487627542,F,ANI,subCL,ANI_BlockA-69,A
3.153579837,imm,0.284419388,F,ANI,subCL,ANI_BlockA-69,A
3.458587186,imm,0.284655642,F,ANI,subCL,ANI_BlockA-69,A
2.829957658,imm,0.472595097,F,ANI,subCL,ANI_BlockA-69,A
2.925777727,imm,0.398166718,F,ANI,subCL,ANI_BlockA-69,A
2.428217162,imm,0.437451744,F,ANI,subCL,ANI_BlockA-69,A
25.97641334,mov,0.453542359,F,ANI,subCL,ANI_BlockA-69,A
33.89687979,mov,0.425456739,F,ANI,subCL,ANI_BlockA-69,A
27.61303721,mov,0.519049099,F,ANI,subCL,ANI_BlockA-69,A
31.48627054,mov,0.485031009,F,ANI,subCL,ANI_BlockA-69,A
10.29303514,btwn,0.3848869,F,ANI,subCL,ANI_BlockA-69,A
0.080178491,imm,0.316639275,F,ANI,subCL,ANI_BlockA-69,A
24.42898081,mov,0.310336639,F,ANI,subCL,ANI_BlockA-69,A
28.2757599,mov,0.70011066,F,ANI,subCL,ANI_BlockA-69,A
5.02829596,btwn,0.170974646,F,ANI,subCL,ANI_BlockA-69,A
37.15720833,mov,0.542779874,F,ANI,subCL,ANI_BlockA-69,A
34.74129089,mov,0.484990656,F,ANI,subCL,ANI_BlockA-69,A
24.4461721,mov,0.523707846,F,ANI,subCL,ANI_BlockA-69,A
7.080060262,btwn,0.332789673,F,ANI,subCL,ANI_BlockA-69,A
0.900649859,imm,0.491786433,F,ANI,subCL,ANI_BlockA-69,A
30.4334079,mov,0.35835715,F,ANI,subCL,ANI_BlockA-69,A
17.84327897,btwn,0.539647967,F,ANI,subCL,ANI_BlockA-69,A
6.019782563,btwn,0.174992115,F,ANI,subCL,ANI_BlockA-69,A
33.23035747,mov,0.413504911,F,ANI,subCL,ANI_BlockA-69,A
38.48883159,mov,0.453027236,F,ANI,subCL,ANI_BlockA-69,A
25.13581312,mov,0.512883891,F,ANI,subCL,ANI_BlockA-69,A
35.51352719,mov,0.627493,F,ANI,subCL,ANI_BlockA-69,A
9.807898488,btwn,0.559742509,F,ANI,subCL,ANI_BlockA-69,A
0.712003854,imm,0.539123743,F,ANI,subCL,ANI_BlockA-69,A
3.842083007,imm,0.271938198,F,ANI,subCL,ANI_BlockA-69,A
8.158430288,btwn,0.490044604,F,ANI,subCL,ANI_BlockA-69,A
16.63643263,btwn,0.565064294,F,ANI,subCL,ANI_BlockA-69,A
14.81605993,btwn,0.594459352,F,ANI,subCL,ANI_BlockA-69,A
2.530379631,imm,0.553296685,F,ANI,subCL,ANI_BlockA-69,A
3.288326717,imm,0.294474685,F,ANI,subCL,ANI_BlockA-69,A
4.318993639,imm,0.605276358,F,ANI,subCL,ANI_BlockA-69,A
13.99469725,btwn,0.295364771,F,ANI,subCL,ANI_BlockA-69,A
37.63588163,mov,0.617246963,F,ANI,subCL,ANI_BlockA-69,A
23.10869703,mov,0.478993861,F,ANI,subCL,ANI_BlockA-69,A
15.16523865,btwn,0.408216467,F,ANI,subCL,ANI_BlockA-69,A
3.159968375,imm,0.169242867,F,ANI,subCL,ANI_BlockA-69,A
25.27780389,mov,0.22275084,F,ANI,subCL,ANI_BlockA-69,A
19.35864481,btwn,0.544275079,F,ANI,subCL,ANI_BlockA-69,A
14.47430277,btwn,0.470506295,F,ANI,subCL,ANI_BlockA-69,A
3.739436791,imm,0.542859748,F,ANI,subCL,ANI_BlockA-69,A
29.01687076,mov,0.429904937,F,ANI,subCL,ANI_BlockA-69,A
11.03752492,btwn,0.425378761,F,ANI,subCL,ANI_BlockA-69,A
0.304872527,imm,0.183911645,F,ANI,subCL,ANI_BlockA-69,A
40.63148383,mov,0.628922242,F,ANI,subCL,ANI_BlockA-69,A
13.36248697,btwn,0.679842105,F,ANI,subCL,ANI_BlockA-69,A
1.576917709,imm,0.469563544,F,ANI,subCL,ANI_BlockA-69,A
3.155235638,imm,0.250277516,F,ANI,subCL,ANI_BlockA-69,A
1.362359331,imm,0.146581306,F,ANI,subCL,ANI_BlockA-69,A
1.242542662,imm,0.361913032,F,ANI,subCL,ANI_BlockA-69,A
2.913811006,imm,0.178559809,F,ANI,subCL,ANI_BlockA-69,A
2.72321949,imm,0.260007557,F,ANI,subCL,ANI_BlockA-69,A
2.750147111,imm,0.249812291,F,ANI,subCL,ANI_BlockA-69,A
3.190226164,imm,0.200284306,F,ANI,subCL,ANI_BlockA-69,A
2.453054703,imm,0.344451677,F,ANI,subCL,ANI_BlockA-69,A
3.915017826,imm,0.351047551,F,ANI,subCL,ANI_BlockA-69,A
3.231028865,imm,0.449347566,F,ANI,subCL,ANI_BlockA-69,A
3.625509792,imm,0.314511271,F,ANI,subCL,ANI_BlockA-69,A
2.96667833,imm,0.261487437,F,ANI,subCL,ANI_BlockA-69,A
4.435451883,imm,0.369762848,F,ANI,subCL,ANI_BlockA-69,A
3.030268801,imm,0.342674861,F,ANI,subCL,ANI_BlockA-69,A
2.561967213,imm,0.393750838,F,ANI,subCL,ANI_BlockA-69,A
1.374058488,imm,0.284292305,F,ANI,subCL,ANI_BlockA-69,A
1.02966954,imm,0.281319566,F,ANI,subCL,ANI_BlockA-69,A
6.226097979,btwn,0.453645602,F,ANI,subCL,ANI_BlockA-69,A
3.284565702,imm,0.318549824,F,ANI,subCL,ANI_BlockA-69,A
39.99464384,mov,0.481455379,F,ANI,subCL,ANI_BlockA-69,A
34.43902083,mov,0.674089609,F,ANI,subCL,ANI_BlockA-69,A
20.7680967,mov,0.3469448,F,ANI,subCL,ANI_BlockA-69,A
7.355900792,btwn,0.315898038,F,ANI,subCL,ANI_BlockA-69,A
2.10051142,imm,0.453558826,F,ANI,subCL,ANI_BlockA-69,A
19.00442837,btwn,0.417883585,F,ANI,subCL,ANI_BlockA-69,A
26.96127155,mov,0.637632656,F,ANI,subCL,ANI_BlockA-69,A
6.819191992,btwn,0.736016456,F,ANI,subCL,ANI_BlockA-69,A
2.81820133,imm,0.293003417,F,ANI,subCL,ANI_BlockA-69,A
2.363520993,imm,0.271107259,F,ANI,subCL,ANI_BlockA-69,A
2.586073896,imm,0.461714092,F,ANI,subCL,ANI_BlockA-69,A
4.452131358,imm,0.246149976,F,ANI,subCL,ANI_BlockA-69,A
3.73698351,imm,0.136316923,F,ANI,subCL,ANI_BlockA-69,A
2.64336987,imm,0.378624536,F,ANI,subCL,ANI_BlockA-69,A
2.188644681,imm,0.272960416,F,ANI,subCL,ANI_BlockA-69,A
3.776539654,imm,0.286440936,F,ANI,subCL,ANI_BlockA-69,A
5.963898769,btwn,0.481384481,F,ANI,subCL,ANI_BlockA-69,A
4.799176002,imm,0.453215436,F,ANI,subCL,ANI_BlockA-69,A
6.03259638,btwn,0.258059051,F,ANI,subCL,ANI_BlockA-69,A
28.23278048,mov,0.509591278,F,ANI,subCL,ANI_BlockA-69,A
25.55051993,mov,0.551468287,F,ANI,subCL,ANI_BlockA-69,A
6.903516225,btwn,0.40313596,F,ANI,subCL,ANI_BlockA-69,A
8.663098527,btwn,0.460440391,F,ANI,subCL,ANI_BlockA-69,A
30.00634076,mov,0.636447516,F,ANI,subCL,ANI_BlockA-69,A
10.65851981,btwn,0.368957648,F,ANI,subCL,ANI_BlockA-69,A
11.2614962,btwn,0.518792432,F,ANI,subCL,ANI_BlockA-69,A
15.63235971,btwn,0.469385038,F,ANI,subCL,ANI_BlockA-69,A
21.99749384,mov,0.501220547,F,ANI,subCL,ANI_BlockA-69,A
15.49113987,btwn,0.619649209,F,ANI,subCL,ANI_BlockA-69,A
16.00603907,btwn,0.387204717,F,ANI,subCL,ANI_BlockA-69,A
13.67710652,btwn,0.509485617,F,ANI,subCL,ANI_BlockA-69,A
11.50327667,btwn,0.61373781,F,ANI,subCL,ANI_BlockA-69,A
3.8715729,imm,0.516686147,F,ANI,subCL,ANI_BlockA-69,A
28.85421169,mov,0.479363774,F,ANI,subCL,ANI_BlockA-69,A
31.60325671,mov,0.445037598,F,ANI,subCL,ANI_BlockA-69,A
12.50998707,btwn,0.352512945,F,ANI,subCL,ANI_BlockA-69,A
9.287424889,btwn,0.215295552,F,ANI,subCL,ANI_BlockA-69,A
0.564283531,imm,0.235055876,F,ANI,subCL,ANI_BlockA-69,A
2.410604681,imm,0.306431503,F,ANI,subCL,ANI_BlockA-69,A
4.827999755,imm,0.30749017,F,ANI,subCL,ANI_BlockA-69,A
8.940639205,btwn,0.288070488,F,ANI,subCL,ANI_BlockA-69,A
5.9582238,btwn,0.41061652,F,ANI,subCL,ANI_BlockA-69,A
2.926529829,imm,0.196200605,F,ANI,subCL,ANI_BlockA-69,A
0.406687843,imm,0.306118337,F,ANI,subCL,ANI_BlockA-69,A
0.385034667,imm,0.203017536,F,ANI,subCL,ANI_BlockA-69,A
1.217673846,imm,0.54112878,F,ANI,subCL,ANI_BlockA-69,A
0.070084734,imm,0.295415571,F,ANI,subCL,ANI_BlockA-69,A
5.725834582,btwn,0.312724691,F,ANI,subCL,ANI_BlockA-69,A
23.75994656,mov,0.331573988,F,ANI,subCL,ANI_BlockA-69,A
23.42250648,mov,0.446946835,F,ANI,subCL,ANI_BlockA-69,A
22.48168537,mov,0.563421288,F,ANI,subCL,ANI_BlockA-69,A
4.381404398,imm,0.374746417,F,ANI,subCL,ANI_BlockA-69,A
2.296703757,imm,0.402333344,F,ANI,subCL,ANI_BlockA-69,A
4.594734631,imm,0.25294452,F,ANI,subCL,ANI_BlockA-69,A
8.004909434,btwn,0.167429014,F,ANI,subCL,ANI_BlockA-69,A
18.73195312,btwn,0.525445653,F,ANI,subCL,ANI_BlockA-69,A
15.76265442,btwn,0.58006102,F,ANI,subCL,ANI_BlockA-69,A
12.4476739,btwn,0.519832442,F,ANI,subCL,ANI_BlockA-69,A
11.66393526,btwn,0.583509169,F,ANI,subCL,ANI_BlockA-69,A
3.594296614,imm,0.503130866,F,ANI,subCL,ANI_BlockA-69,A
14.14663402,btwn,0.502216176,F,ANI,subCL,ANI_BlockA-69,A
23.7344583,mov,0.404416662,F,ANI,subCL,ANI_BlockA-69,A
17.92423389,btwn,0.544874016,F,ANI,subCL,ANI_BlockA-69,A
16.39849555,btwn,0.666685901,F,ANI,subCL,ANI_BlockA-69,A
9.240756859,btwn,0.539971808,F,ANI,subCL,ANI_BlockA-69,A
11.06146848,btwn,0.468069135,F,ANI,subCL,ANI_BlockA-69,A
1.666680429,imm,0.316641699,F,ANI,subCL,ANI_BlockA-69,A
21.73095709,mov,0.395832493,F,ANI,subCL,ANI_BlockA-69,A
23.41036567,mov,0.596894114,F,ANI,subCL,ANI_BlockA-69,A
12.12897827,btwn,0.582452465,F,ANI,subCL,ANI_BlockA-69,A
11.67950329,btwn,0.359722489,F,ANI,subCL,ANI_BlockA-69,A
13.56661981,btwn,0.451565425,F,ANI,subCL,ANI_BlockA-69,A
3.228449415,imm,0.310963869,F,ANI,subCL,ANI_BlockA-69,A
13.30883212,btwn,0.290813979,F,ANI,subCL,ANI_BlockA-69,A
31.4608746,mov,0.418964352,F,ANI,subCL,ANI_BlockA-69,A
36.50125871,mov,0.568080372,F,ANI,subCL,ANI_BlockA-69,A
16.5887221,btwn,0.587258997,F,ANI,subCL,ANI_BlockA-69,A
4.07703327,imm,0.262375381,F,ANI,subCL,ANI_BlockA-69,A
0.20172472,imm,0.190178209,F,ANI,subCL,ANI_BlockA-69,A
8.854297086,btwn,0.415563874,F,ANI,subCL,ANI_BlockA-69,A
36.35750989,mov,0.504053997,F,ANI,subCL,ANI_BlockA-69,A
14.72786856,btwn,0.595932823,F,ANI,subCL,ANI_BlockA-69,A
2.910931583,imm,0.303069551,F,ANI,subCL,ANI_BlockA-69,A
0.752044749,imm,0.422036291,F,ANI,subCL,ANI_BlockA-69,A
2.260186238,imm,0.382211632,F,ANI,subCL,ANI_BlockA-69,A
2.674292638,imm,0.181559403,F,ANI,subCL,ANI_BlockA-69,A
5.207775876,btwn,0.268974984,F,ANI,subCL,ANI_BlockA-69,A
2.874681635,imm,0.243243401,F,ANI,subCL,ANI_BlockA-69,A
3.422881855,imm,0.324952833,F,ANI,subCL,ANI_BlockA-69,A
5.356474092,btwn,0.435619457,F,ANI,subCL,ANI_BlockA-69,A
2.813677542,imm,0.227057827,F,ANI,subCL,ANI_BlockA-69,A
4.240285812,imm,0.456566379,F,ANI,subCL,ANI_BlockA-69,A
0.170100805,imm,0.158809582,F,ANI,subCL,ANI_BlockA-69,A
3.566281217,imm,0.256636797,F,ANI,subCL,ANI_BlockA-69,A
8.204050401,btwn,0.382446111,F,ANI,subCL,ANI_BlockA-69,A
14.60855765,btwn,0.436039736,F,ANI,subCL,ANI_BlockA-69,A
3.751584671,imm,0.470776384,F,ANI,subCL,ANI_BlockA-69,A
17.53588199,btwn,0.419576193,F,ANI,subCL,ANI_BlockA-69,A
27.30996329,mov,0.438313243,F,ANI,subCL,ANI_BlockA-69,A
29.59904828,mov,0.469906774,F,ANI,subCL,ANI_BlockA-69,A
21.63090841,mov,0.513480188,F,ANI,subCL,ANI_BlockA-69,A
3.917148251,imm,0.388736824,F,ANI,subCL,ANI_BlockA-69,A
0.097448111,imm,0.345651816,F,ANI,subCL,ANI_BlockA-69,A
31.91817719,mov,0.396608399,F,ANI,subCL,ANI_BlockA-69,A
26.49798885,mov,0.559703425,F,ANI,subCL,ANI_BlockA-69,A
3.632328006,imm,0.408241319,F,ANI,subCL,ANI_BlockA-69,A
6.120242833,btwn,0.301921508,F,ANI,subCL,ANI_BlockA-69,A
4.224461018,imm,0.430767764,F,ANI,subCL,ANI_BlockA-69,A
17.97039319,btwn,0.315651684,F,ANI,subCL,ANI_BlockA-69,A
32.46067704,mov,0.662398528,F,ANI,subCL,ANI_BlockA-69,A
20.90579629,mov,0.636367604,F,ANI,subCL,ANI_BlockA-69,A
19.53879739,btwn,0.426195977,F,ANI,subCL,ANI_BlockA-69,A
3.85313269,imm,0.251978843,F,ANI,subCL,ANI_BlockA-69,A
0.33675251,imm,0.159221877,F,ANI,subCL,ANI_BlockA-69,A
24.9698126,mov,0.451777615,F,ANI,subCL,ANI_BlockA-69,A
14.33797796,btwn,0.580594384,F,ANI,subCL,ANI_BlockA-69,A
11.3690319,btwn,0.559803594,F,ANI,subCL,ANI_BlockA-69,A
7.899599839,btwn,0.51100509,F,ANI,subCL,ANI_BlockA-69,A
1.975038598,imm,0.292161459,F,ANI,subCL,ANI_BlockA-69,A
7.647362665,btwn,0.424562512,F,ANI,subCL,ANI_BlockA-69,A
8.831738068,btwn,0.559843972,F,ANI,subCL,ANI_BlockA-69,A
14.0955706,btwn,0.323461279,F,ANI,subCL,ANI_BlockA-69,A
15.32737349,btwn,0.670455269,F,ANI,subCL,ANI_BlockA-69,A
9.86523736,btwn,0.481773911,F,ANI,subCL,ANI_BlockA-69,A
21.26535569,mov,0.359160658,F,ANI,subCL,ANI_BlockA-69,A
5.151023397,btwn,0.402283899,F,ANI,subCL,ANI_BlockA-69,A
1.138805507,imm,0.410712441,F,ANI,subCL,ANI_BlockA-69,A
0.396821746,imm,0.412671449,F,ANI,subCL,ANI_BlockA-69,A
2.099661545,imm,0.565122297,F,ANI,subCL,ANI_BlockA-69,A
1.850319904,imm,0.22386359,F,ANI,subCL,ANI_BlockA-69,A
3.873897603,imm,0.299390089,F,ANI,subCL,ANI_BlockA-69,A
3.368474097,imm,0.317746704,F,ANI,subCL,ANI_BlockA-69,A
4.779634988,imm,0.354920429,F,ANI,subCL,ANI_BlockA-69,A
11.78254873,btwn,0.103527678,F,ANI,subCL,ANI_BlockA-69,A
16.18461887,btwn,0.555418607,F,ANI,subCL,ANI_BlockA-69,A
16.66115595,btwn,0.284739942,F,ANI,subCL,ANI_BlockA-69,A
12.78956049,btwn,0.368296476,F,ANI,subCL,ANI_BlockA-69,A
15.60329718,btwn,0.251307709,F,ANI,subCL,ANI_BlockA-69,A
8.271741429,btwn,0.396662026,F,ANI,subCL,ANI_BlockA-69,A
30.78476385,mov,0.409450047,F,ANI,subCL,ANI_BlockA-69,A
10.62148713,btwn,0.350400544,F,ANI,subCL,ANI_BlockA-69,A
0.23786332,imm,0.148374325,F,ANI,subCL,ANI_BlockA-69,A
5.257423203,btwn,0.471030097,F,ANI,subCL,ANI_BlockA-69,A
37.61644114,mov,0.547906237,F,ANI,subCL,ANI_BlockA-69,A
19.90023943,btwn,0.424854219,F,ANI,subCL,ANI_BlockA-69,A
1.429842344,imm,0.307187879,F,ANI,subCL,ANI_BlockA-69,A
2.783345591,imm,0.352920056,F,ANI,subCL,ANI_BlockA-69,A
5.182500229,btwn,0.27371464,F,ANI,subCL,ANI_BlockA-69,A
35.02813375,mov,0.496503981,F,ANI,subCL,ANI_BlockA-69,A
32.70264623,mov,0.500544606,F,ANI,subCL,ANI_BlockA-69,A
15.1142046,btwn,0.329181915,F,ANI,subCL,ANI_BlockA-69,A
14.73022873,btwn,0.210629718,F,ANI,subCL,ANI_BlockA-69,A
30.65850955,mov,0.369847339,F,ANI,subCL,ANI_BlockA-69,A
3.904628712,imm,0.299929031,F,ANI,subCL,ANI_BlockA-69,A
0.496095379,imm,0.385376008,F,ANI,subCL,ANI_BlockA-69,A
0.252495175,imm,0.210244762,F,ANI,subCL,ANI_BlockA-69,A
35.04412938,mov,0.388942316,F,ANI,subCL,ANI_BlockA-69,A
20.03021781,mov,0.555200355,F,ANI,subCL,ANI_BlockA-69,A
2.908721906,imm,0.426297058,F,ANI,subCL,ANI_BlockA-69,A
1.653507005,imm,0.541327737,F,ANI,subCL,ANI_BlockA-69,A
1.012162998,imm,0.51238212,F,ANI,subCL,ANI_BlockA-69,A
2.744378994,imm,0.437377365,F,ANI,subCL,ANI_BlockA-69,A
1.691160526,imm,0.35024813,F,ANI,subCL,ANI_BlockA-69,A
3.752868095,imm,0.247470415,F,ANI,subCL,ANI_BlockA-69,A
4.061065091,imm,0.509787291,F,ANI,subCL,ANI_BlockA-69,A
5.854154427,btwn,0.28940066,F,ANI,subCL,ANI_BlockA-69,A
0.631061972,imm,0.588438797,F,ANI,subCL,ANI_BlockA-69,A
2.125806044,imm,0.275894631,F,ANI,subCL,ANI_BlockA-69,A
4.80166855,imm,0.233288043,F,ANI,subCL,ANI_BlockA-69,A
5.004510611,btwn,0.294322887,F,ANI,subCL,ANI_BlockA-69,A
4.308127892,imm,0.402986458,F,ANI,subCL,ANI_BlockA-69,A
6.174543486,btwn,0.327067931,F,ANI,subCL,ANI_BlockA-69,A
4.014382553,imm,0.394325798,F,ANI,subCL,ANI_BlockA-69,A
2.381405443,imm,0.270513276,F,ANI,subCL,ANI_BlockA-69,A
9.689688814,btwn,0.450612141,F,ANI,subCL,ANI_BlockA-69,A
4.298673826,imm,0.311114925,F,ANI,subCL,ANI_BlockA-69,A
9.962280984,btwn,0.317788615,F,ANI,subCL,ANI_BlockA-69,A
35.14127658,mov,0.440215663,F,ANI,subCL,ANI_BlockA-69,A
31.08488163,mov,0.492026738,F,ANI,subCL,ANI_BlockA-69,A
23.02171011,mov,0.354837604,F,ANI,subCL,ANI_BlockA-69,A
30.13297884,mov,0.386812385,F,ANI,subCL,ANI_BlockA-69,A
4.965045405,imm,0.241588439,F,ANI,subCL,ANI_BlockA-69,A
0.273689235,imm,0.234850358,F,ANI,subCL,ANI_BlockA-69,A
4.123221371,imm,0.440368651,F,ANI,subCL,ANI_BlockA-69,A
3.171319422,imm,0.536485555,F,ANI,subCL,ANI_BlockA-69,A
3.262211682,imm,0.166564263,F,ANI,subCL,ANI_BlockA-69,A
2.877151513,imm,0.233904304,F,ANI,subCL,ANI_BlockA-69,A
4.008057849,imm,0.27875687,F,ANI,subCL,ANI_BlockA-69,A
2.404564639,imm,0.406763538,F,ANI,subCL,ANI_BlockA-69,A
4.294843832,imm,0.433223547,F,ANI,subCL,ANI_BlockA-69,A
2.884250987,imm,0.339378782,F,ANI,subCL,ANI_BlockA-69,A
22.55765944,mov,0.568013868,F,ANI,subCL,ANI_BlockA-69,A
7.896322452,btwn,0.500988943,F,ANI,subCL,ANI_BlockA-69,A
2.789673295,imm,0.108865571,F,ANI,subCL,ANI_BlockA-69,A
15.65348301,btwn,0.163488754,F,ANI,subCL,ANI_BlockA-69,A
