Species,ID,Recside,Chan,Session,TaskType,Modality,TrialNum,NanIdx,RwdWinIdx,SNR,Duration,Difficulty,Correct,CorrectionTrial,Epoch,Peakrangenorm,Freq,Speed
F,BEA,RHS,ori,BEA_Block10-19_2015-08-14T15-55,DUR,V,51,0,1,30.7876756034164,2,0,1,0,Rwd,0.245538106240947,4.6,1.70736057836625
F,BEA,RHS,ori,BEA_Block10-19_2015-08-14T15-55,DUR,V,52,0,1,30.7876756034164,2,0,1,0,Hold,0.218992986578966,4.1,0.0363880551828945
F,BEA,RHS,ori,BEA_Block10-19_2015-08-14T15-55,DUR,V,52,0,1,30.7876756034164,2,0,1,0,Run,0.370132304277304,6.1,43.1298523846609
F,BEA,RHS,ori,BEA_Block10-19_2015-08-14T15-55,DUR,V,52,0,1,30.7876756034164,2,0,1,0,Rwd,0.215942446843062,5,1.8552006502881
F,BEA,RHS,ori,BEA_Block10-19_2015-08-14T15-55,DUR,V,53,0,1,30.7876756034164,2,0,1,0,Hold,0.357946348927888,2,2.49529438468887
F,BEA,RHS,ori,BEA_Block10-19_2015-08-14T15-55,DUR,V,53,0,1,30.7876756034164,2,0,1,0,Run,0.297552653664384,3.3,40.1280250145794
F,BEA,RHS,ori,BEA_Block10-19_2015-08-14T15-55,DUR,V,53,0,1,30.7876756034164,2,0,1,0,Rwd,0.302005670912058,2,1.92312917095489
F,BEA,RHS,ori,BEA_Block10-19_2015-08-14T15-55,DUR,V,54,0,1,30.7876756034164,2,0,1,0,Hold,0.210745718669841,3.9,0.236097934304136
F,BEA,RHS,ori,BEA_Block10-19_2015-08-14T15-55,DUR,V,54,0,1,30.7876756034164,2,0,1,0,Run,0.280029329299004,2.6,39.9371438529746
F,BEA,RHS,ori,BEA_Block10-19_2015-08-14T15-55,DUR,V,54,0,1,30.7876756034164,2,0,1,0,Rwd,0.322849720417124,4.6,1.06991256236055
F,BEA,RHS,ori,BEA_Block10-19_2015-08-14T15-55,DUR,V,55,0,1,30.7876756034164,2,0,1,0,Hold,0.274590379227089,4.1,0.0870137067985128
F,BEA,RHS,ori,BEA_Block10-19_2015-08-14T15-55,DUR,V,55,0,1,30.7876756034164,2,0,1,0,Run,0.415699286511179,5.8,39.5063292785953
F,BEA,RHS,ori,BEA_Block10-19_2015-08-14T15-55,DUR,V,55,0,1,30.7876756034164,2,0,1,0,Rwd,0.217943473274327,4.4,1.63505721872658
F,BEA,RHS,ori,BEA_Block10-19_2015-08-14T15-55,DUR,V,56,0,1,30.7876756034164,2,0,1,0,Hold,0.242611634874749,2,0.0339344875233525
F,BEA,RHS,ori,BEA_Block10-19_2015-08-14T15-55,DUR,V,56,0,1,30.7876756034164,2,0,1,0,Run,0.320962020768903,2.6,44.7665051423985
F,BEA,RHS,ori,BEA_Block10-19_2015-08-14T15-55,DUR,V,56,0,1,30.7876756034164,2,0,1,0,Rwd,0.202670956195277,8.3,2.51430516694523
F,BEA,RHS,ori,BEA_Block10-19_2015-08-14T15-55,DUR,V,57,0,1,30.7876756034164,2,0,1,0,Hold,0.245390770842225,4.5,0.195967191881692
F,BEA,RHS,ori,BEA_Block10-19_2015-08-14T15-55,DUR,V,57,0,1,30.7876756034164,2,0,1,0,Run,0.34228582946505,5.7,27.9153803845887
F,BEA,RHS,ori,BEA_Block10-19_2015-08-14T15-55,DUR,V,57,0,1,30.7876756034164,2,0,1,0,Rwd,0.453863157587925,5,0.713062634213718
F,BEA,RHS,ori,BEA_Block10-19_2015-08-14T15-55,DUR,V,58,0,1,30.7876756034164,2,0,1,0,Hold,0.171156682318396,4,0.614439163147494
F,BEA,RHS,ori,BEA_Block10-19_2015-08-14T15-55,DUR,V,58,0,1,30.7876756034164,2,0,1,0,Run,0.218181918244163,6.1,40.1344028580468
F,BEA,RHS,ori,BEA_Block10-19_2015-08-14T15-55,DUR,V,58,0,1,30.7876756034164,2,0,1,0,Rwd,0.351582467273298,4,2.08423065192392
F,BEA,RHS,ori,BEA_Block10-19_2015-08-14T15-55,DUR,V,59,0,1,30.7876756034164,2,0,1,0,Hold,0.34523340505931,4,0.0983648814504239
F,BEA,RHS,ori,BEA_Block10-19_2015-08-14T15-55,DUR,V,59,0,1,30.7876756034164,2,0,1,0,Run,0.389722049958558,6.1,35.5440706879281
F,BEA,RHS,ori,BEA_Block10-19_2015-08-14T15-55,DUR,V,59,0,1,30.7876756034164,2,0,1,0,Rwd,0.328105228977475,5.1,2.07436060813093
F,BEA,RHS,ori,BEA_Block10-19_2015-08-14T15-55,DUR,V,60,0,1,30.7876756034164,0.3,1,1,0,Hold,0.287589343262963,3.8,0.410281900473399
F,BEA,RHS,ori,BEA_Block10-19_2015-08-14T15-55,DUR,V,60,0,1,30.7876756034164,0.3,1,1,0,Run,0.307955562113527,2.7,45.8702649002555
F,BEA,RHS,ori,BEA_Block10-19_2015-08-14T15-55,DUR,V,60,0,1,30.7876756034164,0.3,1,1,0,Rwd,0.397050712870168,4.3,2.96722842187239
F,BEA,RHS,ori,BEA_Block10-19_2015-08-14T15-55,DUR,V,61,0,1,30.7876756034164,0.3,1,1,0,Hold,0.253368960815881,4.5,0.0351848835295358
F,BEA,RHS,ori,BEA_Block10-19_2015-08-14T15-55,DUR,V,61,0,1,30.7876756034164,0.3,1,1,0,Run,0.398927669358326,2,37.421740625877
F,BEA,RHS,ori,BEA_Block10-19_2015-08-14T15-55,DUR,V,61,0,1,30.7876756034164,0.3,1,1,0,Rwd,0.336935183389551,4.4,0.959551295606149
F,BEA,RHS,ori,BEA_Block10-19_2015-08-14T15-55,DUR,V,62,0,1,30.7876756034164,0.3,1,1,0,Hold,0.488773098135562,4.5,4.02256674143307
F,BEA,RHS,ori,BEA_Block10-19_2015-08-14T15-55,DUR,V,62,0,1,30.7876756034164,0.3,1,1,0,Run,0.344694874412276,5.5,26.218269231652
F,BEA,RHS,ori,BEA_Block10-19_2015-08-14T15-55,DUR,V,62,0,1,30.7876756034164,0.3,1,1,0,Rwd,0.443246574731166,4.8,3.14761328524059
F,BEA,RHS,ori,BEA_Block10-19_2015-08-14T15-55,DUR,V,63,0,1,30.7876756034164,0.3,1,1,0,Hold,0.398576711845553,4,0.0603927792230966
F,BEA,RHS,ori,BEA_Block10-19_2015-08-14T15-55,DUR,V,63,0,1,30.7876756034164,0.3,1,1,0,Run,0.249732294316237,6.1,36.0873311824553
F,BEA,RHS,ori,BEA_Block10-19_2015-08-14T15-55,DUR,V,63,0,1,30.7876756034164,0.3,1,1,0,Rwd,0.332920690453972,5.1,2.23337158588391
F,BEA,RHS,ori,BEA_Block10-19_2015-08-14T15-55,DUR,V,64,0,1,30.7876756034164,0.3,1,1,0,Hold,0.231601031553531,5.6,0.0270570853626437
F,BEA,RHS,ori,BEA_Block10-19_2015-08-14T15-55,DUR,V,64,0,1,30.7876756034164,0.3,1,1,0,Run,0.251138908726914,6,32.6348996970321
F,BEA,RHS,ori,BEA_Block10-19_2015-08-14T15-55,DUR,V,64,0,1,30.7876756034164,0.3,1,1,0,Rwd,0.234145287361746,5.2,2.80379204964471
F,BEA,RHS,ori,BEA_Block10-19_2015-08-14T15-55,DUR,V,65,0,1,30.7876756034164,0.3,1,1,0,Hold,0.198608775084303,7.7,0.0342036726016891
F,BEA,RHS,ori,BEA_Block10-19_2015-08-14T15-55,DUR,V,65,0,1,30.7876756034164,0.3,1,1,0,Run,0.279082493127631,5.7,46.3739240548829
F,BEA,RHS,ori,BEA_Block10-19_2015-08-14T15-55,DUR,V,65,0,1,30.7876756034164,0.3,1,1,0,Rwd,0.269080002461063,4.1,1.88381125852542
F,BEA,RHS,ori,BEA_Block10-19_2015-08-14T15-55,DUR,V,66,0,0,30.7876756034164,0.3,1,0,0,Hold,0.268709294320178,4,0.065988603574357
F,BEA,RHS,ori,BEA_Block10-19_2015-08-14T15-55,DUR,V,66,0,0,30.7876756034164,0.3,1,0,0,Run,0.271696295796464,5.4,30.6141785040233
F,BEA,RHS,ori,BEA_Block10-19_2015-08-14T15-55,DUR,V,66,0,0,30.7876756034164,0.3,1,0,0,Rwd,NaN,2,0
F,BEA,RHS,ori,BEA_Block10-19_2015-08-14T15-55,DUR,V,67,0,0,30.7876756034164,0.3,1,0,1,Hold,0.355966235398982,4,0.096470797629554
F,BEA,RHS,ori,BEA_Block10-19_2015-08-14T15-55,DUR,V,67,0,0,30.7876756034164,0.3,1,0,1,Run,0.224426408995682,5.7,30.3905984658495
F,BEA,RHS,ori,BEA_Block10-19_2015-08-14T15-55,DUR,V,67,0,0,30.7876756034164,0.3,1,0,1,Rwd,NaN,2,0
F,BEA,RHS,ori,BEA_Block10-19_2015-08-14T15-55,DUR,V,68,0,0,30.7876756034164,0.3,1,0,1,Hold,0.174048487375343,5,0.0687404051074866
F,BEA,RHS,ori,BEA_Block10-19_2015-08-14T15-55,DUR,V,68,0,0,30.7876756034164,0.3,1,0,1,Run,0.358700400269306,5.6,41.1531809051271
F,BEA,RHS,ori,BEA_Block10-19_2015-08-14T15-55,DUR,V,68,0,0,30.7876756034164,0.3,1,0,1,Rwd,NaN,2,0
F,BEA,RHS,ori,BEA_Block10-19_2015-08-14T15-55,DUR,V,69,0,1,30.7876756034164,0.3,1,1,1,Hold,0.333427226007212,4.7,0.0221481163507206
F,BEA,RHS,ori,BEA_Block10-19_2015-08-14T15-55,DUR,V,69,0,1,30.7876756034164,0.3,1,1,1,Run,0.210044778146971,5.6,43.6555869783994
F,BEA,RHS,ori,BEA_Block10-19_2015-08-14T15-55,DUR,V,69,0,1,30.7876756034164,0.3,1,1,1,Rwd,0.312208905103896,3.9,1.76330637590943
F,BEA,RHS,ori,BEA_Block10-19_2015-08-14T15-55,DUR,V,70,0,1,30.7876756034164,0.3,1,1,0,Hold,0.290784701984752,4.8,0.0471425421800348
F,BEA,RHS,ori,BEA_Block10-19_2015-08-14T15-55,DUR,V,70,0,1,30.7876756034164,0.3,1,1,0,Run,0.302222251774293,5.6,28.2796982097168
F,BEA,RHS,ori,BEA_Block10-19_2015-08-14T15-55,DUR,V,70,0,1,30.7876756034164,0.3,1,1,0,Rwd,0.374584117009354,5.3,2.02245081553268
F,BEA,RHS,ori,BEA_Block10-19_2015-08-14T15-55,DUR,V,71,0,1,30.7876756034164,0.3,1,1,0,Hold,0.346727074319335,3,2.18565307613251
F,BEA,RHS,ori,BEA_Block10-19_2015-08-14T15-55,DUR,V,71,0,1,30.7876756034164,0.3,1,1,0,Run,0.330187558149062,5.7,44.084944611568
F,BEA,RHS,ori,BEA_Block10-19_2015-08-14T15-55,DUR,V,71,0,1,30.7876756034164,0.3,1,1,0,Rwd,0.308446423485673,5.1,1.78109272434225
F,BEA,RHS,ori,BEA_Block10-19_2015-08-14T15-55,DUR,V,72,0,1,30.7876756034164,0.3,1,1,0,Hold,0.433837310523736,2,0.194540913663378
F,BEA,RHS,ori,BEA_Block10-19_2015-08-14T15-55,DUR,V,72,0,1,30.7876756034164,0.3,1,1,0,Run,0.23718064877578,5.6,35.2801537616096
F,BEA,RHS,ori,BEA_Block10-19_2015-08-14T15-55,DUR,V,72,0,1,30.7876756034164,0.3,1,1,0,Rwd,0.232021780875053,4.1,1.87965784064946
F,BEA,RHS,ori,BEA_Block10-19_2015-08-14T15-55,DUR,V,73,0,0,30.7876756034164,0.3,1,0,0,Hold,0.247356714243204,13.3,0.162813352531862
F,BEA,RHS,ori,BEA_Block10-19_2015-08-14T15-55,DUR,V,73,0,0,30.7876756034164,0.3,1,0,0,Run,0.264194315054961,6,35.7831853089633
F,BEA,RHS,ori,BEA_Block10-19_2015-08-14T15-55,DUR,V,73,0,0,30.7876756034164,0.3,1,0,0,Rwd,NaN,2,0
F,BEA,RHS,ori,BEA_Block10-19_2015-08-14T15-55,DUR,V,74,0,1,30.7876756034164,0.3,1,1,1,Hold,0.369185115701377,3.8,0.0350794159820219
F,BEA,RHS,ori,BEA_Block10-19_2015-08-14T15-55,DUR,V,74,0,1,30.7876756034164,0.3,1,1,1,Run,0.335087953719567,6,41.9741927027889
F,BEA,RHS,ori,BEA_Block10-19_2015-08-14T15-55,DUR,V,74,0,1,30.7876756034164,0.3,1,1,1,Rwd,0.326550271161995,4.8,1.76020451772632
F,BEA,RHS,ori,BEA_Block10-19_2015-08-14T15-55,DUR,V,75,0,1,30.7876756034164,0.3,1,1,0,Hold,0.25273218684874,2,0.0273989974590846
F,BEA,RHS,ori,BEA_Block10-19_2015-08-14T15-55,DUR,V,75,0,1,30.7876756034164,0.3,1,1,0,Run,0.137178053331364,2.7,32.1702163638814
F,BEA,RHS,ori,BEA_Block10-19_2015-08-14T15-55,DUR,V,75,0,1,30.7876756034164,0.3,1,1,0,Rwd,0.237451189069393,5.1,1.96839018973048
F,BEA,RHS,ori,BEA_Block10-19_2015-08-14T15-55,DUR,V,76,0,1,30.7876756034164,0.3,1,1,0,Hold,0.382077777608697,5.2,4.80235232601247
F,BEA,RHS,ori,BEA_Block10-19_2015-08-14T15-55,DUR,V,76,0,1,30.7876756034164,0.3,1,1,0,Run,0.473813492208753,5.3,37.9772938360237
F,BEA,RHS,ori,BEA_Block10-19_2015-08-14T15-55,DUR,V,76,0,1,30.7876756034164,0.3,1,1,0,Rwd,0.334299564115634,4.3,2.49822319262912
F,BEA,RHS,ori,BEA_Block10-19_2015-08-14T15-55,DUR,V,77,0,1,30.7876756034164,0.3,1,1,0,Hold,0.344026846890386,2.5,0.256379541903527
F,BEA,RHS,ori,BEA_Block10-19_2015-08-14T15-55,DUR,V,77,0,1,30.7876756034164,0.3,1,1,0,Run,0.1637341499568,6,38.9724308759471
F,BEA,RHS,ori,BEA_Block10-19_2015-08-14T15-55,DUR,V,77,0,1,30.7876756034164,0.3,1,1,0,Rwd,0.230887784471649,5.1,1.73756940855376
F,BEA,RHS,ori,BEA_Block10-19_2015-08-14T15-55,DUR,V,78,0,1,30.7876756034164,0.3,1,1,0,Hold,0.514212766098477,3.7,0.0228556089081043
F,BEA,RHS,ori,BEA_Block10-19_2015-08-14T15-55,DUR,V,78,0,1,30.7876756034164,0.3,1,1,0,Run,0.243160327320707,3.1,26.6598734101066
F,BEA,RHS,ori,BEA_Block10-19_2015-08-14T15-55,DUR,V,78,0,1,30.7876756034164,0.3,1,1,0,Rwd,0.406543766051819,5.2,1.99357360444911
F,BEA,RHS,ori,BEA_Block10-19_2015-08-14T15-55,DUR,V,79,0,1,30.7876756034164,2,0,1,0,Hold,0.332650952407662,3.7,0.288467286583304
F,BEA,RHS,ori,BEA_Block10-19_2015-08-14T15-55,DUR,V,79,0,1,30.7876756034164,2,0,1,0,Run,0.235615346292151,5.7,35.8965435037707
F,BEA,RHS,ori,BEA_Block10-19_2015-08-14T15-55,DUR,V,79,0,1,30.7876756034164,2,0,1,0,Rwd,0.259490941899754,4.7,2.21402922909023
F,BEA,RHS,ori,BEA_Block10-19_2015-08-14T15-55,DUR,V,80,0,1,30.7876756034164,2,0,1,0,Hold,0.228559308664286,12.2,0.859629797153957
F,BEA,RHS,ori,BEA_Block10-19_2015-08-14T15-55,DUR,V,80,0,1,30.7876756034164,2,0,1,0,Run,0.240823995881596,5.9,42.1728688355288
F,BEA,RHS,ori,BEA_Block10-19_2015-08-14T15-55,DUR,V,80,0,1,30.7876756034164,2,0,1,0,Rwd,0.49489164289541,4.7,2.74827768639786
F,BEA,RHS,ori,BEA_Block10-19_2015-08-14T15-55,DUR,V,81,0,1,30.7876756034164,2,0,1,0,Hold,0.184316693102896,5.1,0.186892215097932
F,BEA,RHS,ori,BEA_Block10-19_2015-08-14T15-55,DUR,V,81,0,1,30.7876756034164,2,0,1,0,Run,0.310644163171911,5.8,43.473657025619
F,BEA,RHS,ori,BEA_Block10-19_2015-08-14T15-55,DUR,V,81,0,1,30.7876756034164,2,0,1,0,Rwd,0.159177425036524,4.6,2.06303057188324
F,BEA,RHS,ori,BEA_Block10-19_2015-08-14T15-55,DUR,V,82,0,1,30.7876756034164,2,0,1,0,Hold,0.437090663824735,4.7,0.202074320504593
F,BEA,RHS,ori,BEA_Block10-19_2015-08-14T15-55,DUR,V,82,0,1,30.7876756034164,2,0,1,0,Run,0.197179078993378,5.9,37.5391569186536
F,BEA,RHS,ori,BEA_Block10-19_2015-08-14T15-55,DUR,V,82,0,1,30.7876756034164,2,0,1,0,Rwd,0.344417640004777,4.4,1.54057465084768
F,BEA,RHS,ori,BEA_Block10-19_2015-08-14T15-55,DUR,V,83,0,1,30.7876756034164,2,0,1,0,Hold,0.316130159658846,3.6,0.067862851512105
F,BEA,RHS,ori,BEA_Block10-19_2015-08-14T15-55,DUR,V,83,0,1,30.7876756034164,2,0,1,0,Run,0.321926891862085,6.1,32.1325395823511
F,BEA,RHS,ori,BEA_Block10-19_2015-08-14T15-55,DUR,V,83,0,1,30.7876756034164,2,0,1,0,Rwd,0.338278695895173,4.6,2.18752673202509
F,BEA,RHS,ori,BEA_Block10-19_2015-08-14T15-55,DUR,V,84,0,1,30.7876756034164,2,0,1,0,Hold,0.140975013785009,6.1,0.0632230541377696
F,BEA,RHS,ori,BEA_Block10-19_2015-08-14T15-55,DUR,V,84,0,1,30.7876756034164,2,0,1,0,Run,0.114990045460732,2,30.6887379241773
F,BEA,RHS,ori,BEA_Block10-19_2015-08-14T15-55,DUR,V,84,0,1,30.7876756034164,2,0,1,0,Rwd,0.126379024940286,2,1.63709022277744
F,BEA,RHS,ori,BEA_Block10-19_2015-08-14T15-55,DUR,V,85,0,1,30.7876756034164,2,0,1,0,Hold,0.125753241449325,2.5,0.0442247875352191
F,BEA,RHS,ori,BEA_Block10-19_2015-08-14T15-55,DUR,V,85,0,1,30.7876756034164,2,0,1,0,Run,0.224164723749175,5.9,30.3893478254596
F,BEA,RHS,ori,BEA_Block10-19_2015-08-14T15-55,DUR,V,85,0,1,30.7876756034164,2,0,1,0,Rwd,0.292253357635961,2,1.29777649700426
F,BEA,RHS,ori,BEA_Block10-22_2015-08-25T09-42,DUR,V,1,0,0,30.7876756034164,2,0,0,0,Hold,0.219274985704294,5,2.94759318060609
F,BEA,RHS,ori,BEA_Block10-22_2015-08-25T09-42,DUR,V,1,0,0,30.7876756034164,2,0,0,0,Run,0.240515179436,5.7,30.9725783651198
F,BEA,RHS,ori,BEA_Block10-22_2015-08-25T09-42,DUR,V,1,0,0,30.7876756034164,2,0,0,0,Rwd,NaN,2,0
F,BEA,RHS,ori,BEA_Block10-22_2015-08-25T09-42,DUR,V,2,0,1,30.7876756034164,2,0,1,0,Hold,0.397372244816181,5.2,3.75461510542343
F,BEA,RHS,ori,BEA_Block10-22_2015-08-25T09-42,DUR,V,2,0,1,30.7876756034164,2,0,1,0,Run,0.37009907323995,2,24.0223736182292
F,BEA,RHS,ori,BEA_Block10-22_2015-08-25T09-42,DUR,V,2,0,1,30.7876756034164,2,0,1,0,Rwd,0.190609084267114,4.7,2.48926305012693
F,BEA,RHS,ori,BEA_Block10-22_2015-08-25T09-42,DUR,V,3,0,1,30.7876756034164,2,0,1,0,Hold,0.189161398587166,4.5,0.0336318988530755
F,BEA,RHS,ori,BEA_Block10-22_2015-08-25T09-42,DUR,V,3,0,1,30.7876756034164,2,0,1,0,Run,0.33895172219534,2.1,44.8310135644322
F,BEA,RHS,ori,BEA_Block10-22_2015-08-25T09-42,DUR,V,3,0,1,30.7876756034164,2,0,1,0,Rwd,0.273526289811903,4.8,1.0181893566145
F,BEA,RHS,ori,BEA_Block10-22_2015-08-25T09-42,DUR,V,4,0,0,30.7876756034164,2,0,1,0,Hold,0.28878088890611,4.4,0.0661479214267456
F,BEA,RHS,ori,BEA_Block10-22_2015-08-25T09-42,DUR,V,4,0,0,30.7876756034164,2,0,1,0,Run,0.235618076614355,6,NaN
F,BEA,RHS,ori,BEA_Block10-22_2015-08-25T09-42,DUR,V,4,0,0,30.7876756034164,2,0,1,0,Rwd,NaN,2,0
F,BEA,RHS,ori,BEA_Block10-22_2015-08-25T09-42,DUR,V,5,0,1,30.7876756034164,2,0,1,0,Hold,0.233718176442273,4.6,0.784692172270549
F,BEA,RHS,ori,BEA_Block10-22_2015-08-25T09-42,DUR,V,5,0,1,30.7876756034164,2,0,1,0,Run,0.364396708710524,2,41.459473016123
F,BEA,RHS,ori,BEA_Block10-22_2015-08-25T09-42,DUR,V,5,0,1,30.7876756034164,2,0,1,0,Rwd,0.218140751062041,4.9,1.42209153389689
F,BEA,RHS,ori,BEA_Block10-22_2015-08-25T09-42,DUR,V,6,0,1,30.7876756034164,2,0,1,0,Hold,0.266626134603119,4.2,0.0900063103247275
F,BEA,RHS,ori,BEA_Block10-22_2015-08-25T09-42,DUR,V,6,0,1,30.7876756034164,2,0,1,0,Run,0.278490319039397,6.1,43.8733458933738
F,BEA,RHS,ori,BEA_Block10-22_2015-08-25T09-42,DUR,V,6,0,1,30.7876756034164,2,0,1,0,Rwd,0.205235729620764,2,1.50391433958927
F,BEA,RHS,ori,BEA_Block10-22_2015-08-25T09-42,DUR,V,7,0,1,30.7876756034164,2,0,1,0,Hold,0.357388030898173,2.2,0.0516947452643329
F,BEA,RHS,ori,BEA_Block10-22_2015-08-25T09-42,DUR,V,7,0,1,30.7876756034164,2,0,1,0,Run,0.258556353791358,6.2,50.7689542994523
F,BEA,RHS,ori,BEA_Block10-22_2015-08-25T09-42,DUR,V,7,0,1,30.7876756034164,2,0,1,0,Rwd,0.170410281037088,4.6,1.3543319081407
F,BEA,RHS,ori,BEA_Block10-22_2015-08-25T09-42,DUR,V,10,0,1,30.7876756034164,2,0,1,0,Hold,0.233306866899701,4.6,3.85181762495318
F,BEA,RHS,ori,BEA_Block10-22_2015-08-25T09-42,DUR,V,10,0,1,30.7876756034164,2,0,1,0,Run,0.269311109950459,6.1,49.6316540034425
F,BEA,RHS,ori,BEA_Block10-22_2015-08-25T09-42,DUR,V,10,0,1,30.7876756034164,2,0,1,0,Rwd,0.241575853707137,3.5,1.2418016641645
F,BEA,RHS,ori,BEA_Block10-22_2015-08-25T09-42,DUR,V,12,0,1,30.7876756034164,2,0,1,0,Hold,0.386257735323468,4.1,0.0437284876011159
F,BEA,RHS,ori,BEA_Block10-22_2015-08-25T09-42,DUR,V,12,0,1,30.7876756034164,2,0,1,0,Run,0.247846212511214,2.7,48.2319474110622
F,BEA,RHS,ori,BEA_Block10-22_2015-08-25T09-42,DUR,V,12,0,1,30.7876756034164,2,0,1,0,Rwd,0.343968940197763,2,1.84663534645444
F,BEA,RHS,ori,BEA_Block10-22_2015-08-25T09-42,DUR,V,13,0,1,30.7876756034164,2,0,1,0,Hold,0.334175041486482,4.1,0.105554655530201
F,BEA,RHS,ori,BEA_Block10-22_2015-08-25T09-42,DUR,V,13,0,1,30.7876756034164,2,0,1,0,Run,0.355753987968853,6.5,NaN
F,BEA,RHS,ori,BEA_Block10-22_2015-08-25T09-42,DUR,V,13,0,1,30.7876756034164,2,0,1,0,Rwd,0.194887589409373,4.5,1.23122677738809
F,BEA,RHS,ori,BEA_Block10-22_2015-08-25T09-42,DUR,V,14,0,1,30.7876756034164,2,0,1,0,Hold,0.269354623618603,4.6,0.211264889047567
F,BEA,RHS,ori,BEA_Block10-22_2015-08-25T09-42,DUR,V,14,0,1,30.7876756034164,2,0,1,0,Run,0.291689282036976,3.1,41.5957717547391
F,BEA,RHS,ori,BEA_Block10-22_2015-08-25T09-42,DUR,V,14,0,1,30.7876756034164,2,0,1,0,Rwd,0.284311191793902,4.1,1.66124953006167
F,BEA,RHS,ori,BEA_Block10-22_2015-08-25T09-42,DUR,V,15,0,1,30.7876756034164,2,0,1,0,Hold,0.195060035041004,4.6,2.9085482291612
F,BEA,RHS,ori,BEA_Block10-22_2015-08-25T09-42,DUR,V,15,0,1,30.7876756034164,2,0,1,0,Run,0.299881972371377,3.5,44.3622442662765
F,BEA,RHS,ori,BEA_Block10-22_2015-08-25T09-42,DUR,V,15,0,1,30.7876756034164,2,0,1,0,Rwd,0.323088707484511,4.6,1.96500659857012
F,BEA,RHS,ori,BEA_Block10-22_2015-08-25T09-42,DUR,V,16,0,1,30.7876756034164,0.3,1,1,0,Hold,0.289721020388972,2.7,0.215946678325323
F,BEA,RHS,ori,BEA_Block10-22_2015-08-25T09-42,DUR,V,16,0,1,30.7876756034164,0.3,1,1,0,Run,0.185845047096749,6.4,42.3522691911543
F,BEA,RHS,ori,BEA_Block10-22_2015-08-25T09-42,DUR,V,16,0,1,30.7876756034164,0.3,1,1,0,Rwd,0.422387050432298,4.5,2.08073253131346
F,BEA,RHS,ori,BEA_Block10-22_2015-08-25T09-42,DUR,V,18,0,1,30.7876756034164,0.3,1,1,0,Hold,0.211533030549069,4.6,0.104121367900774
F,BEA,RHS,ori,BEA_Block10-22_2015-08-25T09-42,DUR,V,18,0,1,30.7876756034164,0.3,1,1,0,Run,0.260599850419411,3.3,50.3606282412957
F,BEA,RHS,ori,BEA_Block10-22_2015-08-25T09-42,DUR,V,18,0,1,30.7876756034164,0.3,1,1,0,Rwd,0.154868324194769,5.7,3.01294555758609
F,BEA,RHS,ori,BEA_Block10-22_2015-08-25T09-42,DUR,V,19,0,1,30.7876756034164,0.3,1,1,0,Hold,0.275144144639774,4.6,0.638925035503522
F,BEA,RHS,ori,BEA_Block10-22_2015-08-25T09-42,DUR,V,19,0,1,30.7876756034164,0.3,1,1,0,Run,0.310476934878776,3.3,NaN
F,BEA,RHS,ori,BEA_Block10-22_2015-08-25T09-42,DUR,V,19,0,1,30.7876756034164,0.3,1,1,0,Rwd,0.221719704551516,4.7,1.04619839462996
F,BEA,RHS,ori,BEA_Block10-22_2015-08-25T09-42,DUR,V,20,0,1,30.7876756034164,0.3,1,1,0,Hold,0.371168364414709,5.3,3.9280796162
F,BEA,RHS,ori,BEA_Block10-22_2015-08-25T09-42,DUR,V,20,0,1,30.7876756034164,0.3,1,1,0,Run,0.13716863362773,6.3,39.4230662916972
F,BEA,RHS,ori,BEA_Block10-22_2015-08-25T09-42,DUR,V,20,0,1,30.7876756034164,0.3,1,1,0,Rwd,0.201408261005815,5.1,2.36250160476739
F,BEA,RHS,ori,BEA_Block10-22_2015-08-25T09-42,DUR,V,21,0,1,30.7876756034164,0.3,1,1,0,Hold,0.337353446393594,4.4,0.316087465288739
F,BEA,RHS,ori,BEA_Block10-22_2015-08-25T09-42,DUR,V,21,0,1,30.7876756034164,0.3,1,1,0,Run,0.324261135688475,6.5,24.2181583506484
F,BEA,RHS,ori,BEA_Block10-22_2015-08-25T09-42,DUR,V,21,0,1,30.7876756034164,0.3,1,1,0,Rwd,0.250673729055423,5.1,2.4355057179454
F,BEA,RHS,ori,BEA_Block10-22_2015-08-25T09-42,DUR,V,22,0,1,30.7876756034164,0.3,1,1,0,Hold,0.282323298559586,4,0.0244848208592505
F,BEA,RHS,ori,BEA_Block10-22_2015-08-25T09-42,DUR,V,22,0,1,30.7876756034164,0.3,1,1,0,Run,0.30211789756933,3.5,39.9197439439936
F,BEA,RHS,ori,BEA_Block10-22_2015-08-25T09-42,DUR,V,22,0,1,30.7876756034164,0.3,1,1,0,Rwd,0.300546261850029,5.4,1.98552034484163
F,BEA,RHS,ori,BEA_Block10-22_2015-08-25T09-42,DUR,V,24,0,1,30.7876756034164,0.3,1,1,0,Hold,0.389837444822733,4.8,0.0422012155479985
F,BEA,RHS,ori,BEA_Block10-22_2015-08-25T09-42,DUR,V,24,0,1,30.7876756034164,0.3,1,1,0,Run,0.19431943380891,6.1,40.6911585894648
F,BEA,RHS,ori,BEA_Block10-22_2015-08-25T09-42,DUR,V,24,0,1,30.7876756034164,0.3,1,1,0,Rwd,0.307796300896749,4.2,2.95788458397277
F,BEA,RHS,ori,BEA_Block10-22_2015-08-25T09-42,DUR,V,25,0,1,30.7876756034164,0.3,1,1,0,Hold,0.407972998447505,4.7,0.446227295800722
